Genus_&_Specie,Time,Location,Current_Country,Cranial_Capacity,Height,Incisor_Size,Prognathism,Foramen_Mágnum_Position,Canine Size,Canines_Shape,Tooth_Enamel,Tecno,Tecno_type,Diet,Hip
Australopithecus Africanus,3.42190548,Africa,South Africa,587.85829,107.37975,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.41966694,Africa,South Africa,412.69918,107.82159,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.41798584,Africa,South Africa,463.23792,111.45089,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.41645462,Africa,South Africa,690.04822,112.27124,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.41568813,Africa,South Africa,652.96527,104.75417,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.4156502,Africa,South Africa,427.96819,109.47463,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.41531606,Africa,South Africa,443.57658,116.91433,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.41103546,Africa,South Africa,486.731,118.02633,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.4108424,Africa,South Africa,668.40885,102.53793,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.40951321,Africa,South Africa,552.11802,103.61367,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.40884791,Africa,South Africa,550.0062,103.62569,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.40853673,Africa,South Africa,430.88434,104.61925,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.40809315,Africa,South Africa,592.89113,118.90725,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.40673032,Africa,South Africa,523.23922,109.37527,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.40563216,Africa,South Africa,679.83859,106.35729,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.40292798,Africa,South Africa,588.37547,102.06284,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.3986101,Africa,South Africa,628.18487,117.91951,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.39758212,Africa,South Africa,659.07534,112.20318,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.39209508,Africa,South Africa,434.7428,104.24119,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.39178801,Africa,South Africa,627.00608,105.16993,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.38993775,Africa,South Africa,686.83896,112.23217,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.38904439,Africa,South Africa,676.56296,111.86644,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.38773441,Africa,South Africa,539.17544,114.0738,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.38600348,Africa,South Africa,431.52812,101.15219,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.38571576,Africa,South Africa,670.85402,104.52442,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.38558106,Africa,South Africa,489.94802,109.2983,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.38261318,Africa,South Africa,481.9752,109.23406,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.38179103,Africa,South Africa,581.93737,105.97518,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.3800389,Africa,South Africa,640.77461,103.28966,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.37713596,Africa,South Africa,464.27513,116.24827,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.37662088,Africa,South Africa,655.31457,109.91631,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.37626014,Africa,South Africa,511.13603,103.94924,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.37445049,Africa,South Africa,544.14553,106.47597,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.3717447,Africa,South Africa,683.2263,102.98121,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.36275234,Africa,South Africa,653.67677,113.65065,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.36214507,Africa,South Africa,498.41197,105.26025,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.36084399,Africa,South Africa,662.4508,108.09604,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.35787424,Africa,South Africa,548.53558,113.06971,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.35408542,Africa,South Africa,676.92547,112.88961,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.35378249,Africa,South Africa,495.01797,117.87354,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.35345135,Africa,South Africa,563.4687,106.08889,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.35109352,Africa,South Africa,610.15785,119.41162,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.35072727,Africa,South Africa,533.317,100.07752,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.35055983,Africa,South Africa,590.39929,110.69295,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.34719553,Africa,South Africa,563.43337,116.83813,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.3420676,Africa,South Africa,421.6067,105.40317,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.3404035,Africa,South Africa,611.20386,118.53479,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.33863519,Africa,South Africa,500.17692,110.78766,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.33831956,Africa,South Africa,477.33401,110.65966,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.33695095,Africa,South Africa,478.83011,117.91271,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.33675769,Africa,South Africa,425.71255,113.22823,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.33462846,Africa,South Africa,649.8525,104.47443,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.3339013,Africa,South Africa,413.04615,119.87451,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.33242899,Africa,South Africa,410.10097,105.4967,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.33215246,Africa,South Africa,601.67331,106.91399,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.33213315,Africa,South Africa,561.86698,103.50723,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.32351992,Africa,South Africa,655.04342,117.46468,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.32292908,Africa,South Africa,536.79432,112.10004,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.32201828,Africa,South Africa,621.72091,111.48603,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.3218227,Africa,South Africa,595.5768,111.10623,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.32157446,Africa,South Africa,660.55223,105.36819,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.32104061,Africa,South Africa,560.25632,112.69672,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.31965575,Africa,South Africa,686.10598,108.58995,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.31714155,Africa,South Africa,577.58418,112.79096,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.31638088,Africa,South Africa,654.64524,119.776,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.31159874,Africa,South Africa,480.70201,115.22997,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.30994166,Africa,South Africa,582.45757,110.28554,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.30258149,Africa,South Africa,413.85442,111.40184,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.30126263,Africa,South Africa,400.93125,103.2549,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.2983946,Africa,South Africa,658.21722,107.77486,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.29812741,Africa,South Africa,406.27599,113.71222,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.29691027,Africa,South Africa,542.73469,106.74744,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.29303761,Africa,South Africa,425.49194,108.62061,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.29071429,Africa,South Africa,698.91665,103.18202,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.29069356,Africa,South Africa,607.9203,110.33863,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.29030301,Africa,South Africa,540.84284,106.2076,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.2857449,Africa,South Africa,586.27142,119.35278,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.28528555,Africa,South Africa,434.03608,112.62369,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.27896698,Africa,South Africa,635.6755,112.56686,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.2753472,Africa,South Africa,686.19806,106.05058,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.2741316,Africa,South Africa,664.9862,117.8067,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.27337788,Africa,South Africa,540.03457,117.11249,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.2665608,Africa,South Africa,470.86244,103.5123,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.26438415,Africa,South Africa,532.01264,101.23919,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.26313951,Africa,South Africa,570.9736,100.0441,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.26286445,Africa,South Africa,557.63934,106.75578,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.26278746,Africa,South Africa,551.03052,119.87089,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.25543763,Africa,South Africa,419.90052,114.84131,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.25506779,Africa,South Africa,407.29987,109.47526,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.25415964,Africa,South Africa,659.01761,100.72078,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.25274105,Africa,South Africa,638.16819,111.30016,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.25135988,Africa,South Africa,560.42302,103.56957,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.25118752,Africa,South Africa,690.96536,112.83484,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.24691101,Africa,South Africa,661.53187,115.5931,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.24647986,Africa,South Africa,574.37092,102.21047,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.24523605,Africa,South Africa,551.89716,112.66498,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.24487826,Africa,South Africa,687.03864,112.99764,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.23694995,Africa,South Africa,685.75239,107.40523,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.23531057,Africa,South Africa,462.71041,116.52537,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.23401528,Africa,South Africa,449.8364,108.01583,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.23271904,Africa,South Africa,477.53205,116.22708,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.23231715,Africa,South Africa,676.10408,110.16378,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.2274444,Africa,South Africa,440.89495,116.31619,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.22694011,Africa,South Africa,481.47185,116.15485,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.22640896,Africa,South Africa,492.90329,107.15512,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.22559766,Africa,South Africa,641.49914,114.78355,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.22286728,Africa,South Africa,668.72673,104.28667,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.22241933,Africa,South Africa,442.4055,118.46103,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
Australopithecus Africanus,3.22201483,Africa,South Africa,592.55228,118.91916,small,medium-high,anterior,small,incisiform,thick,no,no,dry fruits,wide
